id,user_id,room_id
"10833","55","1860"
"10834","55","1688"
"10835","55","991"
"10836","55","63"
"10837","55","219"
"10838","55","226"
"10839","55","1638"
"10840","55","407"
"10841","55","236"
"10842","55","1851"
"10843","55","1713"
"10844","55","772"
"10845","55","1383"
"10846","55","609"
"10847","55","1427"
"10848","55","1042"
"10849","55","963"
"10850","55","1698"
"10851","55","777"
"10852","55","55"
"10853","55","1513"
"10854","55","307"
"10855","55","1574"
"10856","55","212"
"10857","55","294"
"10858","55","983"
"10859","55","996"
"10860","55","834"
"10861","55","1599"
"10862","55","1338"
"10863","55","929"
"10864","55","1898"
"10865","55","719"
"10866","55","530"
"10867","55","1451"
"10868","55","1262"
"10869","55","1470"
"10870","55","1222"
"10871","55","1179"
"10872","55","462"
"10873","55","1127"
"10874","55","216"
"10875","55","496"
"10876","55","401"
"10877","55","1175"
"10878","55","1632"
"10879","55","1516"
"10880","55","841"
"10881","55","1500"
"10882","55","1025"
"10883","55","1199"
"10884","55","232"
"10885","55","596"
"10886","55","1213"
"10887","55","1094"
"10888","55","175"
"10889","55","169"
"10890","55","389"
"10891","55","490"
"10892","55","424"
"10893","55","1382"
"10894","55","1870"
"10895","55","253"
"10896","55","1061"
"10897","55","1302"
"10898","55","88"
"10899","55","735"
"10900","55","1906"
"10901","55","1848"
"10902","55","1299"
"10903","55","1490"
"10904","55","1031"
"10905","55","1752"
"10906","55","495"
"10907","55","244"
"10908","55","667"
"10909","55","1309"
"10910","55","434"
"10911","55","560"
"10912","55","1287"
"10913","55","1181"
"10914","55","898"
"10915","55","812"
"10916","55","668"
"10917","55","1167"
"10918","55","237"
"10919","55","1917"
"10920","55","1441"
"10921","55","1115"
"10922","55","1957"
"10923","55","638"
"10924","55","1781"
"10925","55","556"
"10926","55","64"
"10927","55","1301"
"10928","55","950"
"10929","55","137"
"10930","55","1174"
"10931","55","1891"
"10932","55","1547"
"10933","55","1961"
"10934","55","1856"
"10935","55","516"
"10936","55","1807"
"10937","55","472"
"10938","55","1100"
"10939","55","1654"
"10940","55","1686"
"10941","55","1355"
"10942","55","1936"
"10943","55","519"
"10944","55","259"
"10945","55","1773"
"10946","55","1235"
"10947","55","917"
"10948","55","1219"
"10949","55","213"
"10950","55","34"
"10951","55","173"
"10952","55","1281"
"10953","55","515"
"10954","55","1093"
"10955","55","1820"
"10956","55","633"
"10957","55","1370"
"10958","55","1570"
"10959","55","549"
"10960","55","489"
"10961","55","1558"
"10962","55","1090"
"10963","55","1569"
"10964","55","130"
"10965","55","1774"
"10966","55","1696"
"10967","55","304"
"10968","55","1705"
"10969","55","1346"
"10970","55","50"
"10971","55","1571"
"10972","55","648"
"10973","55","1525"
"10974","55","1542"
"10975","55","1919"
"10976","55","241"
"10977","55","1173"
"10978","55","1465"
"10979","55","1101"
"10980","55","153"
"10981","55","33"
"10982","55","518"
"10983","55","1763"
"10984","55","1399"
"10985","55","1165"
"10986","55","907"
"10987","55","480"
"10988","55","1723"
"10989","55","724"
"10990","55","932"
"10991","55","1033"
"10992","55","1284"
"10993","55","921"
"10994","55","849"
"10995","55","857"
"10996","55","720"
"10997","55","357"
"10998","55","102"
"10999","55","420"
"11000","55","1719"
"11001","56","1116"
"11002","56","414"
"11003","56","281"
"11004","56","1138"
"11005","56","1780"
"11006","56","1424"
"11007","56","923"
"11008","56","960"
"11009","56","794"
"11010","56","1213"
"11011","56","398"
"11012","56","1077"
"11013","56","855"
"11014","56","104"
"11015","56","484"
"11016","56","1050"
"11017","56","1748"
"11018","56","1113"
"11019","56","736"
"11020","56","409"
"11021","56","886"
"11022","56","1008"
"11023","56","852"
"11024","56","112"
"11025","56","465"
"11026","56","976"
"11027","56","560"
"11028","56","27"
"11029","56","59"
"11030","56","1029"
"11031","56","1592"
"11032","56","1526"
"11033","56","851"
"11034","56","593"
"11035","56","1366"
"11036","56","904"
"11037","56","551"
"11038","56","63"
"11039","56","1759"
"11040","56","809"
"11041","56","116"
"11042","56","723"
"11043","56","540"
"11044","56","1635"
"11045","56","829"
"11046","56","54"
"11047","56","1002"
"11048","56","1655"
"11049","56","1118"
"11050","56","1459"
"11051","56","375"
"11052","56","617"
"11053","56","35"
"11054","56","1356"
"11055","56","6"
"11056","56","862"
"11057","56","353"
"11058","56","1477"
"11059","56","48"
"11060","56","1130"
"11061","56","435"
"11062","56","193"
"11063","56","701"
"11064","56","901"
"11065","56","1"
"11066","56","1216"
"11067","56","1811"
"11068","56","271"
"11069","56","323"
"11070","56","1418"
"11071","56","1193"
"11072","56","703"
"11073","56","139"
"11074","56","1707"
"11075","56","1928"
"11076","56","488"
"11077","56","1849"
"11078","56","1957"
"11079","56","654"
"11080","56","711"
"11081","56","783"
"11082","56","1127"
"11083","56","607"
"11084","56","1955"
"11085","56","1467"
"11086","56","1603"
"11087","56","254"
"11088","56","1410"
"11089","56","448"
"11090","56","1512"
"11091","56","454"
"11092","56","1712"
"11093","56","338"
"11094","56","1479"
"11095","56","546"
"11096","56","768"
"11097","56","183"
"11098","56","1049"
"11099","56","1040"
"11100","56","256"
"11101","56","1375"
"11102","56","430"
"11103","56","158"
"11104","56","419"
"11105","56","743"
"11106","56","1179"
"11107","56","1571"
"11108","56","1017"
"11109","56","1627"
"11110","56","26"
"11111","56","1133"
"11112","56","1325"
"11113","56","865"
"11114","56","959"
"11115","56","471"
"11116","56","1010"
"11117","56","1760"
"11118","56","1091"
"11119","56","1719"
"11120","56","1107"
"11121","56","1024"
"11122","56","698"
"11123","56","1523"
"11124","56","228"
"11125","56","263"
"11126","56","770"
"11127","56","309"
"11128","56","686"
"11129","56","1677"
"11130","56","1158"
"11131","56","300"
"11132","56","601"
"11133","56","44"
"11134","56","1139"
"11135","56","1396"
"11136","56","182"
"11137","56","1842"
"11138","56","349"
"11139","56","1254"
"11140","56","1620"
"11141","56","126"
"11142","56","80"
"11143","56","946"
"11144","56","1651"
"11145","56","720"
"11146","56","1738"
"11147","56","1269"
"11148","56","325"
"11149","56","533"
"11150","56","817"
"11151","56","971"
"11152","56","644"
"11153","56","1636"
"11154","56","1823"
"11155","56","1915"
"11156","56","72"
"11157","56","268"
"11158","56","562"
"11159","56","994"
"11160","56","529"
"11161","56","900"
"11162","56","1872"
"11163","56","1688"
"11164","56","1821"
"11165","56","944"
"11166","56","962"
"11167","56","472"
"11168","56","1743"
"11169","56","1611"
"11170","56","898"
"11171","56","1061"
"11172","56","800"
"11173","56","1058"
"11174","56","1399"
"11175","56","1315"
"11176","56","749"
"11177","56","491"
"11178","56","1309"
"11179","56","1280"
"11180","56","1484"
"11181","56","354"
"11182","56","77"
"11183","56","148"
"11184","56","1475"
"11185","56","1589"
"11186","56","714"
"11187","56","52"
"11188","56","1820"
"11189","56","1649"
"11190","56","1584"
"11191","56","1588"
"11192","56","1230"
"11193","56","1857"
"11194","56","1896"
"11195","56","30"
"11196","56","245"
"11197","56","1267"
"11198","56","1624"
"11199","56","1307"
"11200","56","418"
"11201","57","917"
"11202","57","1726"
"11203","57","1750"
"11204","57","516"
"11205","57","8"
"11206","57","1694"
"11207","57","1817"
"11208","57","1843"
"11209","57","1896"
"11210","57","835"
"11211","57","1048"
"11212","57","524"
"11213","57","845"
"11214","57","394"
"11215","57","1310"
"11216","57","668"
"11217","57","858"
"11218","57","546"
"11219","57","424"
"11220","57","550"
"11221","57","824"
"11222","57","1028"
"11223","57","450"
"11224","57","116"
"11225","57","33"
"11226","57","573"
"11227","57","1795"
"11228","57","592"
"11229","57","569"
"11230","57","1191"
"11231","57","174"
"11232","57","1897"
"11233","57","1926"
"11234","57","134"
"11235","57","1928"
"11236","57","1742"
"11237","57","1453"
"11238","57","114"
"11239","57","1037"
"11240","57","1273"
"11241","57","89"
"11242","57","1303"
"11243","57","467"
"11244","57","177"
"11245","57","129"
"11246","57","1826"
"11247","57","68"
"11248","57","314"
"11249","57","1830"
"11250","57","1585"
"11251","57","1311"
"11252","57","822"
"11253","57","1432"
"11254","57","1892"
"11255","57","318"
"11256","57","1434"
"11257","57","59"
"11258","57","632"
"11259","57","219"
"11260","57","169"
"11261","57","1672"
"11262","57","1693"
"11263","57","1534"
"11264","57","1060"
"11265","57","1580"
"11266","57","1078"
"11267","57","1394"
"11268","57","809"
"11269","57","1484"
"11270","57","1806"
"11271","57","132"
"11272","57","1784"
"11273","57","410"
"11274","57","1748"
"11275","57","1611"
"11276","57","259"
"11277","57","1249"
"11278","57","1626"
"11279","57","1494"
"11280","57","461"
"11281","57","1720"
"11282","57","1417"
"11283","57","1837"
"11284","57","1700"
"11285","57","1268"
"11286","57","652"
"11287","57","673"
"11288","57","843"
"11289","57","665"
"11290","57","749"
"11291","57","1011"
"11292","57","1251"
"11293","57","276"
"11294","57","549"
"11295","57","1893"
"11296","57","1735"
"11297","57","1114"
"11298","57","1950"
"11299","57","1799"
"11300","57","45"
"11301","57","1248"
"11302","57","817"
"11303","57","356"
"11304","57","1022"
"11305","57","234"
"11306","57","551"
"11307","57","1523"
"11308","57","616"
"11309","57","691"
"11310","57","413"
"11311","57","1059"
"11312","57","1390"
"11313","57","577"
"11314","57","500"
"11315","57","167"
"11316","57","101"
"11317","57","985"
"11318","57","1612"
"11319","57","337"
"11320","57","674"
"11321","57","1036"
"11322","57","317"
"11323","57","1818"
"11324","57","1617"
"11325","57","1491"
"11326","57","870"
"11327","57","829"
"11328","57","869"
"11329","57","916"
"11330","57","617"
"11331","57","802"
"11332","57","839"
"11333","57","826"
"11334","57","1019"
"11335","57","1631"
"11336","57","1274"
"11337","57","1556"
"11338","57","1429"
"11339","57","527"
"11340","57","988"
"11341","57","504"
"11342","57","147"
"11343","57","1243"
"11344","57","1566"
"11345","57","1746"
"11346","57","1772"
"11347","57","1952"
"11348","57","1946"
"11349","57","414"
"11350","57","1884"
"11351","57","1877"
"11352","57","727"
"11353","57","1106"
"11354","57","591"
"11355","57","73"
"11356","57","942"
"11357","57","1341"
"11358","57","1354"
"11359","57","1448"
"11360","57","445"
"11361","57","1317"
"11362","57","1343"
"11363","57","1501"
"11364","57","1419"
"11365","57","538"
"11366","57","289"
"11367","57","1872"
"11368","57","1435"
"11369","57","427"
"11370","57","1947"
"11371","57","1007"
"11372","57","535"
"11373","57","1056"
"11374","57","1413"
"11375","57","1713"
"11376","57","1225"
"11377","57","1128"
"11378","57","1692"
"11379","57","984"
"11380","57","1938"
"11381","57","860"
"11382","57","1013"
"11383","57","10"
"11384","57","1344"
"11385","57","965"
"11386","57","235"
"11387","57","1204"
"11388","57","1436"
"11389","57","1786"
"11390","57","1235"
"11391","57","344"
"11392","57","1353"
"11393","57","1330"
"11394","57","201"
"11395","57","105"
"11396","57","753"
"11397","57","1255"
"11398","57","1476"
"11399","57","1231"
"11400","57","818"
"11401","58","488"
"11402","58","829"
"11403","58","591"
"11404","58","1026"
"11405","58","1681"
"11406","58","179"
"11407","58","408"
"11408","58","1182"
"11409","58","247"
"11410","58","183"
"11411","58","900"
"11412","58","1203"
"11413","58","521"
"11414","58","1230"
"11415","58","264"
"11416","58","1170"
"11417","58","368"
"11418","58","1435"
"11419","58","1419"
"11420","58","1596"
"11421","58","1437"
"11422","58","1811"
"11423","58","1192"
"11424","58","680"
"11425","58","675"
"11426","58","1287"
"11427","58","1627"
"11428","58","1126"
"11429","58","624"
"11430","58","230"
"11431","58","1713"
"11432","58","1004"
"11433","58","1719"
"11434","58","326"
"11435","58","1332"
"11436","58","1044"
"11437","58","1613"
"11438","58","1574"
"11439","58","1040"
"11440","58","1521"
"11441","58","1242"
"11442","58","519"
"11443","58","1125"
"11444","58","693"
"11445","58","1735"
"11446","58","1457"
"11447","58","223"
"11448","58","1431"
"11449","58","16"
"11450","58","1406"
"11451","58","1049"
"11452","58","593"
"11453","58","1732"
"11454","58","498"
"11455","58","1742"
"11456","58","1466"
"11457","58","1972"
"11458","58","638"
"11459","58","395"
"11460","58","1910"
"11461","58","1907"
"11462","58","1267"
"11463","58","1847"
"11464","58","676"
"11465","58","1390"
"11466","58","535"
"11467","58","110"
"11468","58","1377"
"11469","58","1786"
"11470","58","609"
"11471","58","864"
"11472","58","372"
"11473","58","91"
"11474","58","1669"
"11475","58","616"
"11476","58","1132"
"11477","58","966"
"11478","58","1583"
"11479","58","908"
"11480","58","1080"
"11481","58","1559"
"11482","58","1943"
"11483","58","1654"
"11484","58","882"
"11485","58","1664"
"11486","58","135"
"11487","58","714"
"11488","58","923"
"11489","58","842"
"11490","58","928"
"11491","58","544"
"11492","58","489"
"11493","58","1913"
"11494","58","515"
"11495","58","1689"
"11496","58","1567"
"11497","58","2"
"11498","58","1606"
"11499","58","315"
"11500","58","1544"
"11501","58","199"
"11502","58","1343"
"11503","58","779"
"11504","58","1837"
"11505","58","838"
"11506","58","222"
"11507","58","272"
"11508","58","1958"
"11509","58","1218"
"11510","58","1935"
"11511","58","836"
"11512","58","542"
"11513","58","1253"
"11514","58","1775"
"11515","58","1741"
"11516","58","1109"
"11517","58","482"
"11518","58","1626"
"11519","58","940"
"11520","58","1156"
"11521","58","1531"
"11522","58","752"
"11523","58","316"
"11524","58","1054"
"11525","58","685"
"11526","58","1588"
"11527","58","1422"
"11528","58","810"
"11529","58","1297"
"11530","58","635"
"11531","58","1121"
"11532","58","460"
"11533","58","1545"
"11534","58","248"
"11535","58","1878"
"11536","58","791"
"11537","58","720"
"11538","58","399"
"11539","58","503"
"11540","58","338"
"11541","58","1717"
"11542","58","1541"
"11543","58","1740"
"11544","58","201"
"11545","58","1748"
"11546","58","1506"
"11547","58","1432"
"11548","58","701"
"11549","58","815"
"11550","58","1540"
"11551","58","977"
"11552","58","910"
"11553","58","1644"
"11554","58","626"
"11555","58","973"
"11556","58","18"
"11557","58","250"
"11558","58","1609"
"11559","58","1010"
"11560","58","457"
"11561","58","505"
"11562","58","665"
"11563","58","302"
"11564","58","286"
"11565","58","1895"
"11566","58","1373"
"11567","58","234"
"11568","58","678"
"11569","58","1962"
"11570","58","1315"
"11571","58","341"
"11572","58","1470"
"11573","58","982"
"11574","58","1347"
"11575","58","633"
"11576","58","770"
"11577","58","244"
"11578","58","557"
"11579","58","301"
"11580","58","221"
"11581","58","1145"
"11582","58","1117"
"11583","58","1201"
"11584","58","869"
"11585","58","1890"
"11586","58","181"
"11587","58","1543"
"11588","58","147"
"11589","58","1655"
"11590","58","89"
"11591","58","1127"
"11592","58","1328"
"11593","58","812"
"11594","58","1945"
"11595","58","56"
"11596","58","1348"
"11597","58","1665"
"11598","58","967"
"11599","58","1571"
"11600","58","821"
"11601","59","369"
"11602","59","1551"
"11603","59","914"
"11604","59","550"
"11605","59","1556"
"11606","59","1704"
"11607","59","855"
"11608","59","1959"
"11609","59","1341"
"11610","59","1123"
"11611","59","1185"
"11612","59","1804"
"11613","59","1269"
"11614","59","74"
"11615","59","106"
"11616","59","597"
"11617","59","893"
"11618","59","1201"
"11619","59","80"
"11620","59","915"
"11621","59","618"
"11622","59","144"
"11623","59","1276"
"11624","59","472"
"11625","59","1311"
"11626","59","1373"
"11627","59","1946"
"11628","59","491"
"11629","59","629"
"11630","59","1871"
"11631","59","441"
"11632","59","1158"
"11633","59","772"
"11634","59","626"
"11635","59","807"
"11636","59","903"
"11637","59","1121"
"11638","59","1712"
"11639","59","1839"
"11640","59","691"
"11641","59","131"
"11642","59","861"
"11643","59","1814"
"11644","59","136"
"11645","59","1013"
"11646","59","1596"
"11647","59","1346"
"11648","59","952"
"11649","59","1687"
"11650","59","789"
"11651","59","70"
"11652","59","1294"
"11653","59","1649"
"11654","59","1159"
"11655","59","1633"
"11656","59","804"
"11657","59","1035"
"11658","59","1817"
"11659","59","514"
"11660","59","357"
"11661","59","1529"
"11662","59","778"
"11663","59","918"
"11664","59","1857"
"11665","59","66"
"11666","59","1747"
"11667","59","849"
"11668","59","1493"
"11669","59","1043"
"11670","59","262"
"11671","59","971"
"11672","59","242"
"11673","59","1756"
"11674","59","833"
"11675","59","1627"
"11676","59","1041"
"11677","59","365"
"11678","59","1750"
"11679","59","1270"
"11680","59","1131"
"11681","59","1194"
"11682","59","386"
"11683","59","1333"
"11684","59","457"
"11685","59","1261"
"11686","59","1263"
"11687","59","175"
"11688","59","733"
"11689","59","1515"
"11690","59","1060"
"11691","59","59"
"11692","59","1485"
"11693","59","1501"
"11694","59","815"
"11695","59","1650"
"11696","59","246"
"11697","59","524"
"11698","59","225"
"11699","59","819"
"11700","59","909"
"11701","59","1532"
"11702","59","493"
"11703","59","1473"
"11704","59","1940"
"11705","59","1001"
"11706","59","443"
"11707","59","1563"
"11708","59","1450"
"11709","59","714"
"11710","59","865"
"11711","59","26"
"11712","59","470"
"11713","59","1559"
"11714","59","3"
"11715","59","170"
"11716","59","529"
"11717","59","1257"
"11718","59","1387"
"11719","59","1913"
"11720","59","1358"
"11721","59","1392"
"11722","59","1956"
"11723","59","1445"
"11724","59","263"
"11725","59","926"
"11726","59","1469"
"11727","59","1091"
"11728","59","859"
"11729","59","1466"
"11730","59","1319"
"11731","59","389"
"11732","59","768"
"11733","59","150"
"11734","59","1643"
"11735","59","1420"
"11736","59","985"
"11737","59","1550"
"11738","59","252"
"11739","59","1419"
"11740","59","1214"
"11741","59","1967"
"11742","59","935"
"11743","59","1930"
"11744","59","1115"
"11745","59","1953"
"11746","59","1452"
"11747","59","1852"
"11748","59","1709"
"11749","59","586"
"11750","59","482"
"11751","59","874"
"11752","59","1084"
"11753","59","229"
"11754","59","1884"
"11755","59","1777"
"11756","59","1355"
"11757","59","204"
"11758","59","877"
"11759","59","1273"
"11760","59","801"
"11761","59","1088"
"11762","59","776"
"11763","59","189"
"11764","59","1611"
"11765","59","628"
"11766","59","436"
"11767","59","1672"
"11768","59","759"
"11769","59","1922"
"11770","59","1880"
"11771","59","1547"
"11772","59","785"
"11773","59","525"
"11774","59","127"
"11775","59","698"
"11776","59","464"
"11777","59","412"
"11778","59","1381"
"11779","59","1855"
"11780","59","330"
"11781","59","942"
"11782","59","788"
"11783","59","669"
"11784","59","1052"
"11785","59","1975"
"11786","59","1869"
"11787","59","408"
"11788","59","223"
"11789","59","1915"
"11790","59","247"
"11791","59","325"
"11792","59","451"
"11793","59","1778"
"11794","59","1669"
"11795","59","1027"
"11796","59","228"
"11797","59","313"
"11798","59","990"
"11799","59","100"
"11800","59","580"
"11801","60","877"
"11802","60","17"
"11803","60","1411"
"11804","60","634"
"11805","60","1059"
"11806","60","615"
"11807","60","674"
"11808","60","996"
"11809","60","1620"
"11810","60","498"
"11811","60","1383"
"11812","60","15"
"11813","60","281"
"11814","60","1247"
"11815","60","1572"
"11816","60","151"
"11817","60","323"
"11818","60","235"
"11819","60","1111"
"11820","60","1396"
"11821","60","1333"
"11822","60","799"
"11823","60","1181"
"11824","60","328"
"11825","60","494"
"11826","60","1169"
"11827","60","466"
"11828","60","423"
"11829","60","431"
"11830","60","765"
"11831","60","63"
"11832","60","1474"
"11833","60","359"
"11834","60","154"
"11835","60","1367"
"11836","60","1667"
"11837","60","411"
"11838","60","1250"
"11839","60","1171"
"11840","60","1788"
"11841","60","747"
"11842","60","1032"
"11843","60","557"
"11844","60","1179"
"11845","60","1191"
"11846","60","30"
"11847","60","1558"
"11848","60","1721"
"11849","60","935"
"11850","60","1518"
"11851","60","261"
"11852","60","354"
"11853","60","908"
"11854","60","1022"
"11855","60","318"
"11856","60","620"
"11857","60","1849"
"11858","60","1040"
"11859","60","1445"
"11860","60","67"
"11861","60","734"
"11862","60","556"
"11863","60","575"
"11864","60","1417"
"11865","60","995"
"11866","60","1112"
"11867","60","222"
"11868","60","1630"
"11869","60","951"
"11870","60","1300"
"11871","60","1604"
"11872","60","1753"
"11873","60","1503"
"11874","60","1933"
"11875","60","515"
"11876","60","74"
"11877","60","35"
"11878","60","1455"
"11879","60","1378"
"11880","60","1743"
"11881","60","870"
"11882","60","1349"
"11883","60","1305"
"11884","60","1237"
"11885","60","1131"
"11886","60","205"
"11887","60","676"
"11888","60","1822"
"11889","60","564"
"11890","60","845"
"11891","60","213"
"11892","60","1757"
"11893","60","1117"
"11894","60","1602"
"11895","60","414"
"11896","60","162"
"11897","60","1078"
"11898","60","45"
"11899","60","379"
"11900","60","1955"
"11901","60","1202"
"11902","60","1575"
"11903","60","120"
"11904","60","1595"
"11905","60","894"
"11906","60","1147"
"11907","60","183"
"11908","60","1578"
"11909","60","1444"
"11910","60","481"
"11911","60","77"
"11912","60","1133"
"11913","60","474"
"11914","60","1823"
"11915","60","1151"
"11916","60","1962"
"11917","60","1307"
"11918","60","1207"
"11919","60","249"
"11920","60","418"
"11921","60","1100"
"11922","60","977"
"11923","60","745"
"11924","60","1139"
"11925","60","1258"
"11926","60","673"
"11927","60","1463"
"11928","60","1441"
"11929","60","680"
"11930","60","804"
"11931","60","467"
"11932","60","502"
"11933","60","850"
"11934","60","906"
"11935","60","987"
"11936","60","1011"
"11937","60","945"
"11938","60","900"
"11939","60","655"
"11940","60","1135"
"11941","60","1127"
"11942","60","810"
"11943","60","1971"
"11944","60","731"
"11945","60","1257"
"11946","60","145"
"11947","60","1906"
"11948","60","1958"
"11949","60","22"
"11950","60","82"
"11951","60","392"
"11952","60","1766"
"11953","60","1352"
"11954","60","632"
"11955","60","1948"
"11956","60","1051"
"11957","60","1482"
"11958","60","446"
"11959","60","1745"
"11960","60","689"
"11961","60","382"
"11962","60","742"
"11963","60","68"
"11964","60","717"
"11965","60","589"
"11966","60","975"
"11967","60","590"
"11968","60","4"
"11969","60","985"
"11970","60","1936"
"11971","60","1869"
"11972","60","1296"
"11973","60","651"
"11974","60","1019"
"11975","60","1440"
"11976","60","1489"
"11977","60","1488"
"11978","60","1289"
"11979","60","558"
"11980","60","1428"
"11981","60","806"
"11982","60","779"
"11983","60","58"
"11984","60","299"
"11985","60","990"
"11986","60","1731"
"11987","60","1086"
"11988","60","1097"
"11989","60","1162"
"11990","60","1908"
"11991","60","1366"
"11992","60","1219"
"11993","60","357"
"11994","60","415"
"11995","60","535"
"11996","60","872"
"11997","60","1682"
"11998","60","288"
"11999","60","542"
"12000","60","892"
"12001","61","1674"
"12002","61","58"
"12003","61","1578"
"12004","61","242"
"12005","61","1008"
"12006","61","98"
"12007","61","1013"
"12008","61","49"
"12009","61","1302"
"12010","61","1051"
"12011","61","708"
"12012","61","603"
"12013","61","1329"
"12014","61","193"
"12015","61","155"
"12016","61","1429"
"12017","61","1320"
"12018","61","655"
"12019","61","1048"
"12020","61","136"
"12021","61","1505"
"12022","61","720"
"12023","61","1004"
"12024","61","418"
"12025","61","460"
"12026","61","705"
"12027","61","1913"
"12028","61","320"
"12029","61","1278"
"12030","61","296"
"12031","61","1005"
"12032","61","1580"
"12033","61","488"
"12034","61","111"
"12035","61","1137"
"12036","61","893"
"12037","61","856"
"12038","61","330"
"12039","61","876"
"12040","61","358"
"12041","61","846"
"12042","61","114"
"12043","61","410"
"12044","61","1916"
"12045","61","1056"
"12046","61","1553"
"12047","61","1856"
"12048","61","605"
"12049","61","1283"
"12050","61","1117"
"12051","61","888"
"12052","61","621"
"12053","61","1528"
"12054","61","407"
"12055","61","1669"
"12056","61","1360"
"12057","61","1949"
"12058","61","577"
"12059","61","549"
"12060","61","1286"
"12061","61","750"
"12062","61","1673"
"12063","61","502"
"12064","61","203"
"12065","61","1181"
"12066","61","953"
"12067","61","1849"
"12068","61","1932"
"12069","61","1716"
"12070","61","1057"
"12071","61","386"
"12072","61","1457"
"12073","61","1349"
"12074","61","1017"
"12075","61","835"
"12076","61","637"
"12077","61","248"
"12078","61","1028"
"12079","61","73"
"12080","61","1586"
"12081","61","221"
"12082","61","1868"
"12083","61","116"
"12084","61","323"
"12085","61","1963"
"12086","61","1107"
"12087","61","1644"
"12088","61","864"
"12089","61","1202"
"12090","61","1696"
"12091","61","1267"
"12092","61","1778"
"12093","61","1458"
"12094","61","804"
"12095","61","592"
"12096","61","1882"
"12097","61","1520"
"12098","61","1666"
"12099","61","1787"
"12100","61","696"
"12101","61","253"
"12102","61","861"
"12103","61","1171"
"12104","61","1456"
"12105","61","1781"
"12106","61","936"
"12107","61","1318"
"12108","61","72"
"12109","61","1001"
"12110","61","1326"
"12111","61","809"
"12112","61","359"
"12113","61","1760"
"12114","61","1154"
"12115","61","313"
"12116","61","1492"
"12117","61","1271"
"12118","61","678"
"12119","61","530"
"12120","61","564"
"12121","61","93"
"12122","61","1055"
"12123","61","1396"
"12124","61","194"
"12125","61","1502"
"12126","61","1279"
"12127","61","557"
"12128","61","767"
"12129","61","1333"
"12130","61","852"
"12131","61","89"
"12132","61","1168"
"12133","61","35"
"12134","61","1806"
"12135","61","455"
"12136","61","1831"
"12137","61","229"
"12138","61","195"
"12139","61","1459"
"12140","61","1606"
"12141","61","297"
"12142","61","600"
"12143","61","786"
"12144","61","340"
"12145","61","1858"
"12146","61","1268"
"12147","61","1797"
"12148","61","1689"
"12149","61","1081"
"12150","61","970"
"12151","61","1417"
"12152","61","74"
"12153","61","1003"
"12154","61","12"
"12155","61","1160"
"12156","61","1618"
"12157","61","813"
"12158","61","698"
"12159","61","1476"
"12160","61","92"
"12161","61","1368"
"12162","61","999"
"12163","61","1621"
"12164","61","135"
"12165","61","1554"
"12166","61","1757"
"12167","61","980"
"12168","61","582"
"12169","61","1552"
"12170","61","1539"
"12171","61","733"
"12172","61","1039"
"12173","61","184"
"12174","61","839"
"12175","61","97"
"12176","61","1953"
"12177","61","656"
"12178","61","850"
"12179","61","1061"
"12180","61","453"
"12181","61","1604"
"12182","61","451"
"12183","61","828"
"12184","61","1310"
"12185","61","830"
"12186","61","1823"
"12187","61","442"
"12188","61","1510"
"12189","61","46"
"12190","61","290"
"12191","61","1934"
"12192","61","94"
"12193","61","1401"
"12194","61","971"
"12195","61","1353"
"12196","61","1375"
"12197","61","1444"
"12198","61","189"
"12199","61","1156"
"12200","61","1847"
"12201","62","1680"
"12202","62","851"
"12203","62","317"
"12204","62","30"
"12205","62","1065"
"12206","62","566"
"12207","62","597"
"12208","62","987"
"12209","62","914"
"12210","62","353"
"12211","62","792"
"12212","62","1185"
"12213","62","569"
"12214","62","1845"
"12215","62","680"
"12216","62","1781"
"12217","62","1772"
"12218","62","1284"
"12219","62","36"
"12220","62","866"
"12221","62","24"
"12222","62","371"
"12223","62","457"
"12224","62","1652"
"12225","62","466"
"12226","62","974"
"12227","62","1328"
"12228","62","189"
"12229","62","1862"
"12230","62","1026"
"12231","62","1229"
"12232","62","79"
"12233","62","273"
"12234","62","1447"
"12235","62","1337"
"12236","62","1266"
"12237","62","1037"
"12238","62","1276"
"12239","62","434"
"12240","62","845"
"12241","62","779"
"12242","62","281"
"12243","62","13"
"12244","62","1835"
"12245","62","776"
"12246","62","193"
"12247","62","1272"
"12248","62","625"
"12249","62","385"
"12250","62","1206"
"12251","62","38"
"12252","62","1730"
"12253","62","198"
"12254","62","105"
"12255","62","447"
"12256","62","1237"
"12257","62","692"
"12258","62","1106"
"12259","62","1800"
"12260","62","228"
"12261","62","1374"
"12262","62","376"
"12263","62","1238"
"12264","62","1445"
"12265","62","1112"
"12266","62","432"
"12267","62","1219"
"12268","62","824"
"12269","62","1265"
"12270","62","681"
"12271","62","1394"
"12272","62","733"
"12273","62","1590"
"12274","62","1476"
"12275","62","1005"
"12276","62","953"
"12277","62","1233"
"12278","62","918"
"12279","62","1935"
"12280","62","1897"
"12281","62","1382"
"12282","62","1907"
"12283","62","1460"
"12284","62","1612"
"12285","62","1022"
"12286","62","363"
"12287","62","560"
"12288","62","1892"
"12289","62","1075"
"12290","62","1415"
"12291","62","1396"
"12292","62","1399"
"12293","62","1615"
"12294","62","1239"
"12295","62","718"
"12296","62","1127"
"12297","62","1852"
"12298","62","822"
"12299","62","1502"
"12300","62","970"
"12301","62","1318"
"12302","62","1925"
"12303","62","1391"
"12304","62","622"
