id,user_id,follow_id
"4622","93","127"
"4623","93","129"
"4624","93","357"
"4625","93","377"
"4626","93","24"
"4627","93","396"
"4628","93","336"
"4629","93","375"
"4630","93","289"
"4631","93","190"
"4632","93","247"
"4633","93","168"
"4634","93","439"
"4635","93","418"
"4636","93","100"
"4637","93","169"
"4638","93","97"
"4639","93","332"
"4640","93","173"
"4641","93","170"
"4642","93","441"
"4643","93","183"
"4644","93","145"
"4645","93","309"
"4646","93","245"
"4647","93","268"
"4648","93","333"
"4649","93","133"
"4650","93","85"
"4651","94","480"
"4652","94","477"
"4653","94","106"
"4654","94","223"
"4655","94","126"
"4656","94","378"
"4657","94","460"
"4658","94","231"
"4659","94","286"
"4660","94","197"
"4661","94","383"
"4662","94","342"
"4663","94","409"
"4664","94","147"
"4665","94","388"
"4666","94","157"
"4667","94","106"
"4668","94","286"
"4669","94","80"
"4670","94","254"
"4671","94","315"
"4672","94","122"
"4673","94","156"
"4674","94","443"
"4675","94","102"
"4676","94","217"
"4677","94","154"
"4678","94","334"
"4679","94","275"
"4680","94","47"
"4681","94","327"
"4682","94","125"
"4683","94","426"
"4684","94","343"
"4685","94","16"
"4686","94","490"
"4687","94","205"
"4688","94","261"
"4689","94","26"
"4690","94","190"
"4691","94","290"
"4692","94","229"
"4693","94","283"
"4694","94","39"
"4695","94","74"
"4696","94","454"
"4697","94","465"
"4698","94","154"
"4699","94","460"
"4700","94","151"
"4701","95","348"
"4702","95","435"
"4703","95","29"
"4704","95","142"
"4705","95","316"
"4706","95","53"
"4707","95","484"
"4708","95","165"
"4709","95","319"
"4710","95","275"
"4711","95","441"
"4712","95","311"
"4713","95","24"
"4714","95","330"
"4715","95","49"
"4716","95","219"
"4717","95","42"
"4718","95","86"
"4719","95","350"
"4720","95","297"
"4721","95","366"
"4722","95","202"
"4723","95","40"
"4724","95","464"
"4725","95","39"
"4726","95","74"
"4727","95","424"
"4728","95","83"
"4729","95","138"
"4730","95","234"
"4731","95","464"
"4732","95","495"
"4733","95","314"
"4734","95","117"
"4735","95","177"
"4736","95","324"
"4737","95","471"
"4738","95","466"
"4739","95","50"
"4740","95","407"
"4741","95","106"
"4742","95","395"
"4743","95","294"
"4744","95","68"
"4745","95","448"
"4746","95","70"
"4747","95","418"
"4748","95","167"
"4749","95","293"
"4750","95","209"
"4751","96","56"
"4752","96","186"
"4753","96","260"
"4754","96","109"
"4755","96","414"
"4756","96","431"
"4757","96","288"
"4758","96","128"
"4759","96","474"
"4760","96","256"
"4761","96","313"
"4762","96","150"
"4763","96","235"
"4764","96","59"
"4765","96","364"
"4766","96","267"
"4767","96","378"
"4768","96","180"
"4769","96","307"
"4770","96","58"
"4771","96","178"
"4772","96","191"
"4773","96","2"
"4774","96","92"
"4775","96","301"
"4776","96","478"
"4777","96","399"
"4778","96","439"
"4779","96","424"
"4780","96","410"
"4781","96","458"
"4782","96","281"
"4783","96","168"
"4784","96","341"
"4785","96","264"
"4786","96","346"
"4787","96","405"
"4788","96","99"
"4789","96","399"
"4790","96","317"
"4791","96","385"
"4792","96","109"
"4793","96","399"
"4794","96","444"
"4795","96","423"
"4796","96","247"
"4797","96","27"
"4798","96","80"
"4799","96","78"
"4800","96","9"
"4801","97","230"
"4802","97","3"
"4803","97","340"
"4804","97","101"
"4805","97","300"
"4806","97","343"
"4807","97","318"
"4808","97","73"
"4809","97","129"
"4810","97","171"
"4811","97","235"
"4812","97","126"
"4813","97","458"
"4814","97","233"
"4815","97","363"
"4816","97","322"
"4817","97","133"
"4818","97","143"
"4819","97","100"
"4820","97","446"
"4821","97","156"
"4822","97","273"
"4823","97","472"
"4824","97","388"
"4825","97","248"
"4826","97","420"
"4827","97","235"
"4828","97","483"
"4829","97","184"
"4830","97","333"
"4831","97","79"
"4832","97","392"
"4833","97","354"
"4834","97","30"
"4835","97","147"
"4836","97","188"
"4837","97","351"
"4838","97","358"
"4839","97","151"
"4840","97","25"
"4841","97","358"
"4842","97","161"
"4843","97","378"
"4844","97","354"
"4845","97","223"
"4846","97","435"
"4847","97","241"
"4848","97","389"
"4849","97","362"
"4850","97","323"
"4851","98","300"
"4852","98","165"
"4853","98","62"
"4854","98","344"
"4855","98","331"
"4856","98","294"
"4857","98","233"
"4858","98","234"
"4859","98","72"
"4860","98","189"
"4861","98","415"
"4862","98","377"
"4863","98","211"
"4864","98","313"
"4865","98","99"
"4866","98","297"
"4867","98","26"
"4868","98","233"
"4869","98","427"
"4870","98","336"
"4871","98","251"
"4872","98","51"
"4873","98","415"
"4874","98","132"
"4875","98","447"
"4876","98","44"
"4877","98","96"
"4878","98","245"
"4879","98","54"
"4880","98","181"
"4881","98","358"
"4882","98","253"
"4883","98","259"
"4884","98","471"
"4885","98","285"
"4886","98","428"
"4887","98","97"
"4888","98","439"
"4889","98","450"
"4890","98","117"
"4891","98","303"
"4892","98","377"
"4893","98","459"
"4894","98","240"
"4895","98","110"
"4896","98","394"
"4897","98","428"
"4898","98","392"
"4899","98","20"
"4900","98","130"
"4901","99","225"
"4902","99","358"
"4903","99","31"
"4904","99","434"
"4905","99","494"
"4906","99","410"
"4907","99","439"
"4908","99","211"
"4909","99","361"
"4910","99","173"
"4911","99","47"
"4912","99","24"
"4913","99","228"
"4914","99","397"
"4915","99","45"
"4916","99","60"
"4917","99","205"
"4918","99","421"
"4919","99","318"
"4920","99","438"
"4921","99","42"
"4922","99","217"
"4923","99","165"
"4924","99","391"
"4925","99","309"
"4926","99","365"
"4927","99","126"
"4928","99","271"
"4929","99","200"
"4930","99","457"
"4931","99","218"
"4932","99","386"
"4933","99","482"
"4934","99","406"
"4935","99","303"
"4936","99","172"
"4937","99","45"
"4938","99","332"
"4939","99","206"
"4940","99","232"
"4941","99","396"
"4942","99","184"
"4943","99","439"
"4944","99","358"
"4945","99","200"
"4946","99","11"
"4947","99","28"
"4948","99","165"
"4949","99","107"
"4950","99","300"
"4951","100","468"
"4952","100","116"
"4953","100","143"
"4954","100","71"
"4955","100","273"
"4956","100","248"
"4957","100","422"
"4958","100","472"
"4959","100","369"
"4960","100","80"
"4961","100","149"
"4962","100","437"
"4963","100","305"
"4964","100","268"
"4965","100","229"
"4966","100","4"
"4967","100","354"
"4968","100","250"
"4969","100","283"
"4970","100","281"
"4971","100","40"
"4972","100","260"
"4973","100","450"
"4974","100","122"
"4975","100","18"
"4976","100","295"
"4977","100","170"
"4978","100","451"
"4979","100","498"
"4980","100","268"
"4981","100","481"
"4982","100","325"
"4983","100","67"
"4984","100","344"
"4985","100","459"
"4986","100","193"
"4987","100","274"
"4988","100","116"
"4989","100","62"
"4990","100","39"
"4991","100","359"
"4992","100","77"
"4993","100","495"
"4994","100","460"
"4995","100","235"
"4996","100","50"
"4997","100","156"
"4998","100","479"
"4999","100","130"
"5000","100","44"
"5001","101","331"
"5002","101","337"
"5003","101","381"
"5004","101","259"
"5005","101","45"
"5006","101","253"
"5007","101","360"
"5008","101","297"
"5009","101","363"
"5010","101","117"
"5011","101","403"
"5012","101","410"
"5013","101","467"
"5014","101","366"
"5015","101","438"
"5016","101","7"
"5017","101","468"
"5018","101","301"
"5019","101","110"
"5020","101","422"
"5021","101","267"
"5022","101","413"
"5023","101","319"
"5024","101","380"
"5025","101","172"
"5026","101","335"
"5027","101","36"
"5028","101","398"
"5029","101","112"
"5030","101","358"
"5031","101","55"
"5032","101","338"
"5033","101","476"
"5034","101","65"
"5035","101","151"
"5036","101","174"
"5037","101","4"
"5038","101","439"
"5039","101","184"
"5040","101","483"
"5041","101","135"
"5042","101","8"
"5043","101","208"
"5044","101","139"
"5045","101","405"
"5046","101","360"
"5047","101","95"
"5048","101","80"
"5049","101","242"
"5050","101","159"
"5051","102","416"
"5052","102","76"
"5053","102","437"
"5054","102","49"
"5055","102","81"
"5056","102","343"
"5057","102","184"
"5058","102","176"
"5059","102","235"
"5060","102","387"
"5061","102","226"
"5062","102","383"
"5063","102","473"
"5064","102","482"
"5065","102","62"
"5066","102","415"
"5067","102","207"
"5068","102","214"
"5069","102","109"
"5070","102","438"
"5071","102","321"
"5072","102","59"
"5073","102","383"
"5074","102","414"
"5075","102","389"
"5076","102","82"
"5077","102","25"
"5078","102","388"
"5079","102","232"
"5080","102","349"
"5081","102","394"
"5082","102","40"
"5083","102","47"
"5084","102","319"
"5085","102","51"
"5086","102","359"
"5087","102","124"
"5088","102","38"
"5089","102","85"
"5090","102","155"
"5091","102","410"
"5092","102","122"
"5093","102","153"
"5094","102","149"
"5095","102","220"
"5096","102","158"
"5097","102","493"
"5098","102","263"
"5099","102","426"
"5100","102","273"
"5101","103","369"
"5102","103","323"
"5103","103","312"
"5104","103","370"
"5105","103","96"
"5106","103","234"
"5107","103","44"
"5108","103","141"
"5109","103","249"
"5110","103","376"
"5111","103","367"
"5112","103","244"
"5113","103","161"
"5114","103","329"
"5115","103","206"
"5116","103","207"
"5117","103","4"
"5118","103","212"
"5119","103","233"
"5120","103","377"
"5121","103","89"
"5122","103","377"
"5123","103","364"
"5124","103","6"
"5125","103","445"
"5126","103","370"
"5127","103","306"
"5128","103","279"
"5129","103","383"
"5130","103","58"
"5131","103","416"
"5132","103","468"
"5133","103","434"
"5134","103","28"
"5135","103","136"
"5136","103","85"
"5137","103","19"
"5138","103","404"
"5139","103","132"
"5140","103","312"
"5141","103","135"
"5142","103","428"
"5143","103","87"
"5144","103","297"
"5145","103","93"
"5146","103","238"
"5147","103","232"
"5148","103","206"
"5149","103","76"
"5150","103","31"
"5151","104","288"
"5152","104","362"
"5153","104","294"
"5154","104","379"
"5155","104","429"
"5156","104","115"
"5157","104","53"
"5158","104","278"
"5159","104","239"
"5160","104","21"
"5161","104","306"
"5162","104","107"
"5163","104","341"
"5164","104","302"
"5165","104","113"
"5166","104","26"
"5167","104","49"
"5168","104","498"
"5169","104","445"
"5170","104","469"
"5171","104","338"
"5172","104","135"
"5173","104","427"
"5174","104","278"
"5175","104","429"
"5176","104","234"
"5177","104","388"
"5178","104","150"
"5179","104","484"
"5180","104","427"
"5181","104","22"
"5182","104","35"
"5183","104","170"
"5184","104","440"
"5185","104","46"
"5186","104","258"
"5187","104","391"
"5188","104","215"
"5189","104","438"
"5190","104","130"
"5191","104","464"
"5192","104","460"
"5193","104","193"
"5194","104","487"
"5195","104","386"
"5196","104","452"
"5197","104","34"
"5198","104","120"
"5199","104","66"
"5200","104","462"
"5201","105","140"
"5202","105","264"
"5203","105","63"
"5204","105","257"
"5205","105","245"
"5206","105","366"
"5207","105","390"
"5208","105","182"
"5209","105","336"
"5210","105","89"
"5211","105","366"
"5212","105","471"
"5213","105","285"
"5214","105","94"
"5215","105","301"
"5216","105","7"
"5217","105","414"
"5218","105","417"
"5219","105","41"
"5220","105","391"
"5221","105","328"
"5222","105","350"
"5223","105","435"
"5224","105","360"
"5225","105","336"
"5226","105","70"
"5227","105","335"
"5228","105","188"
"5229","105","414"
"5230","105","372"
"5231","105","56"
"5232","105","442"
"5233","105","380"
"5234","105","233"
"5235","105","33"
"5236","105","137"
"5237","105","391"
"5238","105","46"
"5239","105","51"
"5240","105","9"
"5241","105","393"
"5242","105","313"
"5243","105","469"
"5244","105","409"
"5245","105","339"
"5246","105","221"
"5247","105","302"
"5248","105","14"
"5249","105","300"
"5250","105","448"
"5251","106","351"
"5252","106","302"
"5253","106","84"
"5254","106","302"
"5255","106","298"
"5256","106","59"
"5257","106","33"
"5258","106","180"
"5259","106","279"
"5260","106","408"
"5261","106","475"
"5262","106","145"
"5263","106","462"
"5264","106","194"
"5265","106","124"
"5266","106","361"
"5267","106","41"
"5268","106","359"
"5269","106","283"
"5270","106","410"
"5271","106","329"
"5272","106","281"
"5273","106","385"
"5274","106","38"
"5275","106","343"
"5276","106","385"
"5277","106","152"
"5278","106","173"
"5279","106","279"
"5280","106","224"
"5281","106","166"
"5282","106","125"
"5283","106","278"
"5284","106","70"
"5285","106","196"
"5286","106","174"
"5287","106","215"
"5288","106","499"
"5289","106","341"
"5290","106","380"
"5291","106","449"
"5292","106","307"
"5293","106","456"
"5294","106","276"
"5295","106","157"
"5296","106","72"
"5297","106","300"
"5298","106","244"
"5299","106","313"
"5300","106","85"
"5301","107","18"
"5302","107","249"
"5303","107","365"
"5304","107","355"
"5305","107","329"
"5306","107","273"
"5307","107","392"
"5308","107","341"
"5309","107","276"
"5310","107","192"
"5311","107","233"
"5312","107","67"
"5313","107","391"
"5314","107","32"
"5315","107","187"
"5316","107","286"
"5317","107","410"
"5318","107","498"
"5319","107","303"
"5320","107","376"
"5321","107","474"
"5322","107","376"
"5323","107","177"
"5324","107","164"
"5325","107","276"
"5326","107","378"
"5327","107","406"
"5328","107","456"
"5329","107","237"
"5330","107","268"
"5331","107","490"
"5332","107","117"
"5333","107","49"
"5334","107","121"
"5335","107","22"
"5336","107","85"
"5337","107","383"
"5338","107","301"
"5339","107","391"
"5340","107","370"
"5341","107","68"
"5342","107","365"
"5343","107","98"
"5344","107","139"
"5345","107","257"
"5346","107","315"
"5347","107","401"
"5348","107","142"
"5349","107","470"
"5350","107","289"
"5351","108","202"
"5352","108","411"
"5353","108","306"
"5354","108","47"
"5355","108","471"
"5356","108","255"
"5357","108","311"
"5358","108","255"
"5359","108","475"
"5360","108","314"
"5361","108","193"
"5362","108","432"
"5363","108","252"
"5364","108","101"
"5365","108","2"
"5366","108","63"
"5367","108","13"
"5368","108","157"
"5369","108","424"
"5370","108","264"
"5371","108","137"
"5372","108","194"
"5373","108","21"
"5374","108","104"
"5375","108","399"
"5376","108","318"
"5377","108","47"
"5378","108","58"
"5379","108","385"
"5380","108","192"
"5381","108","488"
"5382","108","312"
"5383","108","266"
"5384","108","250"
"5385","108","15"
"5386","108","102"
"5387","108","230"
"5388","108","396"
"5389","108","293"
"5390","108","455"
"5391","108","347"
"5392","108","372"
"5393","108","34"
"5394","108","279"
"5395","108","44"
"5396","108","345"
"5397","108","103"
"5398","108","416"
"5399","108","161"
"5400","108","58"
"5401","109","244"
"5402","109","383"
"5403","109","213"
"5404","109","262"
"5405","109","237"
"5406","109","260"
"5407","109","43"
"5408","109","10"
"5409","109","280"
"5410","109","278"
"5411","109","38"
"5412","109","233"
"5413","109","448"
"5414","109","474"
"5415","109","380"
"5416","109","488"
"5417","109","337"
"5418","109","363"
"5419","109","72"
"5420","109","106"
"5421","109","339"
"5422","109","442"
"5423","109","73"
"5424","109","427"
"5425","109","24"
"5426","109","460"
"5427","109","449"
"5428","109","263"
"5429","109","244"
"5430","109","283"
"5431","109","276"
"5432","109","154"
"5433","109","375"
"5434","109","310"
"5435","109","384"
"5436","109","485"
"5437","109","16"
"5438","109","357"
"5439","109","217"
"5440","109","9"
"5441","109","69"
"5442","109","59"
"5443","109","123"
"5444","109","314"
"5445","109","317"
"5446","109","338"
"5447","109","405"
"5448","109","319"
"5449","109","464"
"5450","109","176"
"5451","110","291"
"5452","110","396"
"5453","110","108"
"5454","110","390"
"5455","110","245"
"5456","110","274"
"5457","110","243"
"5458","110","425"
"5459","110","179"
"5460","110","447"
"5461","110","161"
"5462","110","99"
"5463","110","158"
"5464","110","408"
"5465","110","42"
"5466","110","89"
"5467","110","124"
"5468","110","80"
"5469","110","67"
"5470","110","451"
"5471","110","441"
"5472","110","497"
"5473","110","99"
"5474","110","294"
"5475","110","321"
"5476","110","369"
"5477","110","303"
"5478","110","267"
"5479","110","238"
"5480","110","307"
"5481","110","48"
"5482","110","431"
"5483","110","446"
"5484","110","184"
"5485","110","73"
"5486","110","109"
"5487","110","95"
"5488","110","259"
"5489","110","132"
"5490","110","233"
"5491","110","175"
"5492","110","365"
"5493","110","246"
"5494","110","342"
"5495","110","227"
"5496","110","213"
"5497","110","233"
"5498","110","250"
"5499","110","250"
"5500","110","49"
"5501","111","352"
"5502","111","118"
"5503","111","216"
"5504","111","160"
"5505","111","233"
"5506","111","68"
"5507","111","404"
"5508","111","479"
"5509","111","216"
"5510","111","187"
"5511","111","10"
"5512","111","288"
"5513","111","339"
"5514","111","234"
"5515","111","61"
"5516","111","335"
"5517","111","426"
"5518","111","89"
"5519","111","215"
"5520","111","466"
"5521","111","159"
"5522","111","491"
"5523","111","363"
"5524","111","177"
"5525","111","480"
"5526","111","361"
"5527","111","279"
"5528","111","353"
"5529","111","404"
"5530","111","37"
"5531","111","200"
"5532","111","284"
"5533","111","54"
"5534","111","56"
"5535","111","311"
"5536","111","427"
"5537","111","243"
"5538","111","151"
"5539","111","36"
"5540","111","248"
"5541","111","473"
"5542","111","478"
"5543","111","400"
"5544","111","392"
"5545","111","451"
"5546","111","173"
"5547","111","459"
"5548","111","325"
"5549","111","110"
"5550","111","175"
"5551","112","407"
"5552","112","16"
"5553","112","116"
"5554","112","417"
"5555","112","5"
"5556","112","186"
"5557","112","495"
"5558","112","325"
"5559","112","362"
"5560","112","92"
"5561","112","298"
"5562","112","242"
"5563","112","425"
"5564","112","295"
"5565","112","158"
"5566","112","329"
"5567","112","182"
"5568","112","343"
"5569","112","169"
"5570","112","130"
"5571","112","201"
"5572","112","316"
"5573","112","217"
"5574","112","496"
"5575","112","80"
"5576","112","194"
"5577","112","248"
"5578","112","238"
"5579","112","224"
"5580","112","30"
"5581","112","462"
"5582","112","364"
"5583","112","159"
"5584","112","497"
"5585","112","34"
"5586","112","29"
"5587","112","194"
"5588","112","403"
"5589","112","254"
"5590","112","306"
"5591","112","286"
"5592","112","383"
"5593","112","401"
"5594","112","183"
"5595","112","410"
"5596","112","55"
"5597","112","179"
"5598","112","224"
"5599","112","495"
"5600","112","57"
"5601","113","295"
"5602","113","157"
"5603","113","255"
"5604","113","494"
"5605","113","58"
"5606","113","207"
"5607","113","277"
"5608","113","484"
"5609","113","352"
"5610","113","346"
"5611","113","278"
"5612","113","143"
"5613","113","3"
"5614","113","226"
"5615","113","238"
"5616","113","26"
"5617","113","227"
"5618","113","455"
"5619","113","464"
"5620","113","251"
"5621","113","361"
"5622","113","482"
"5623","113","247"
"5624","113","205"
"5625","113","10"
"5626","113","290"
"5627","113","319"
"5628","113","482"
"5629","113","490"
"5630","113","231"
"5631","113","300"
"5632","113","443"
"5633","113","259"
"5634","113","323"
"5635","113","98"
"5636","113","19"
"5637","113","452"
"5638","113","456"
"5639","113","470"
"5640","113","173"
"5641","113","288"
"5642","113","497"
"5643","113","94"
"5644","113","209"
"5645","113","330"
"5646","113","452"
"5647","113","416"
"5648","113","419"
"5649","113","464"
"5650","113","375"
"5651","114","37"
"5652","114","377"
"5653","114","498"
"5654","114","465"
"5655","114","83"
"5656","114","27"
"5657","114","436"
"5658","114","330"
"5659","114","263"
"5660","114","44"
"5661","114","297"
"5662","114","161"
"5663","114","306"
"5664","114","342"
"5665","114","283"
"5666","114","160"
"5667","114","479"
"5668","114","435"
"5669","114","197"
"5670","114","358"
"5671","114","203"
"5672","114","306"
"5673","114","237"
"5674","114","62"
"5675","114","22"
"5676","114","296"
"5677","114","152"
"5678","114","30"
"5679","114","318"
"5680","114","8"
"5681","114","259"
"5682","114","81"
"5683","114","171"
"5684","114","105"
"5685","114","481"
"5686","114","252"
"5687","114","154"
"5688","114","388"
"5689","114","333"
"5690","114","250"
"5691","114","197"
"5692","114","477"
"5693","114","223"
"5694","114","373"
"5695","114","295"
"5696","114","427"
"5697","114","26"
"5698","114","268"
"5699","114","424"
"5700","114","112"
"5701","115","49"
"5702","115","314"
"5703","115","27"
"5704","115","223"
"5705","115","431"
"5706","115","180"
"5707","115","251"
"5708","115","278"
"5709","115","437"
"5710","115","33"
"5711","115","396"
"5712","115","58"
"5713","115","288"
"5714","115","165"
"5715","115","167"
"5716","115","499"
"5717","115","445"
"5718","115","308"
"5719","115","346"
"5720","115","119"
"5721","115","138"
"5722","115","145"
"5723","115","441"
"5724","115","149"
"5725","115","28"
"5726","115","141"
"5727","115","161"
"5728","115","201"
"5729","115","69"
"5730","115","62"
"5731","115","282"
"5732","115","362"
"5733","115","473"
"5734","115","155"
"5735","115","72"
"5736","115","324"
"5737","115","163"
"5738","115","300"
"5739","115","392"
"5740","115","254"
"5741","115","194"
"5742","115","50"
"5743","115","24"
"5744","115","334"
"5745","115","438"
"5746","115","336"
"5747","115","470"
"5748","115","69"
"5749","115","155"
"5750","115","267"
"5751","116","203"
"5752","116","166"
"5753","116","155"
"5754","116","352"
"5755","116","323"
"5756","116","25"
"5757","116","442"
"5758","116","132"
"5759","116","66"
"5760","116","108"
"5761","116","19"
"5762","116","150"
"5763","116","404"
"5764","116","217"
"5765","116","17"
"5766","116","399"
"5767","116","231"
"5768","116","473"
"5769","116","419"
"5770","116","329"
"5771","116","184"
"5772","116","85"
"5773","116","372"
"5774","116","233"
"5775","116","224"
"5776","116","274"
"5777","116","470"
"5778","116","351"
"5779","116","413"
"5780","116","82"
"5781","116","434"
"5782","116","262"
"5783","116","176"
"5784","116","64"
"5785","116","249"
"5786","116","173"
"5787","116","449"
"5788","116","277"
"5789","116","143"
"5790","116","20"
"5791","116","229"
"5792","116","281"
"5793","116","241"
"5794","116","331"
"5795","116","446"
"5796","116","294"
"5797","116","298"
"5798","116","156"
"5799","116","484"
"5800","116","20"
"5801","117","149"
"5802","117","421"
"5803","117","324"
"5804","117","61"
"5805","117","392"
"5806","117","464"
"5807","117","13"
"5808","117","298"
"5809","117","316"
"5810","117","85"
"5811","117","80"
"5812","117","13"
"5813","117","232"
"5814","117","377"
"5815","117","8"
"5816","117","16"
"5817","117","173"
"5818","117","214"
"5819","117","101"
"5820","117","10"
"5821","117","333"
"5822","117","222"
"5823","117","334"
"5824","117","408"
"5825","117","214"
"5826","117","227"
"5827","117","293"
"5828","117","319"
"5829","117","139"
"5830","117","132"
"5831","117","337"
"5832","117","446"
"5833","117","148"
"5834","117","380"
"5835","117","430"
"5836","117","186"
"5837","117","296"
"5838","117","157"
"5839","117","377"
"5840","117","234"
"5841","117","494"
"5842","117","214"
"5843","117","293"
"5844","117","116"
"5845","117","300"
"5846","117","227"
"5847","117","231"
"5848","117","104"
"5849","117","17"
"5850","117","357"
"5851","118","251"
"5852","118","110"
"5853","118","462"
"5854","118","254"
"5855","118","69"
"5856","118","225"
"5857","118","9"
"5858","118","24"
"5859","118","109"
"5860","118","247"
"5861","118","300"
"5862","118","275"
"5863","118","386"
"5864","118","148"
"5865","118","69"
"5866","118","190"
"5867","118","120"
"5868","118","100"
"5869","118","29"
"5870","118","177"
"5871","118","369"
"5872","118","378"
"5873","118","156"
"5874","118","32"
"5875","118","229"
"5876","118","117"
"5877","118","6"
"5878","118","162"
"5879","118","306"
"5880","118","133"
"5881","118","283"
"5882","118","355"
"5883","118","212"
"5884","118","225"
"5885","118","70"
"5886","118","219"
"5887","118","281"
"5888","118","130"
"5889","118","396"
"5890","118","353"
"5891","118","17"
"5892","118","31"
"5893","118","363"
"5894","118","42"
"5895","118","15"
"5896","118","325"
"5897","118","63"
"5898","118","175"
"5899","118","218"
"5900","118","112"
"5901","119","335"
"5902","119","391"
"5903","119","331"
"5904","119","171"
"5905","119","253"
"5906","119","383"
"5907","119","157"
"5908","119","38"
"5909","119","264"
"5910","119","92"
"5911","119","368"
"5912","119","82"
"5913","119","86"
"5914","119","50"
"5915","119","406"
"5916","119","367"
"5917","119","242"
"5918","119","414"
"5919","119","269"
"5920","119","432"
"5921","119","82"
"5922","119","293"
"5923","119","395"
"5924","119","497"
"5925","119","219"
"5926","119","288"
"5927","119","207"
"5928","119","12"
"5929","119","39"
"5930","119","280"
"5931","119","91"
"5932","119","365"
"5933","119","295"
"5934","119","339"
"5935","119","243"
"5936","119","5"
"5937","119","329"
"5938","119","234"
"5939","119","300"
"5940","119","140"
"5941","119","99"
"5942","119","445"
"5943","119","111"
"5944","119","199"
"5945","119","475"
"5946","119","215"
"5947","119","259"
"5948","119","138"
"5949","119","210"
"5950","119","70"
"5951","120","188"
"5952","120","217"
"5953","120","54"
"5954","120","490"
"5955","120","312"
"5956","120","359"
"5957","120","194"
"5958","120","283"
"5959","120","490"
"5960","120","220"
"5961","120","51"
"5962","120","477"
"5963","120","104"
"5964","120","132"
"5965","120","468"
"5966","120","28"
"5967","120","195"
"5968","120","153"
"5969","120","440"
"5970","120","349"
"5971","120","328"
"5972","120","494"
"5973","120","326"
"5974","120","247"
"5975","120","287"
"5976","120","208"
"5977","120","387"
"5978","120","29"
"5979","120","219"
"5980","120","79"
"5981","120","62"
"5982","120","203"
"5983","120","89"
"5984","120","333"
"5985","120","73"
"5986","120","412"
"5987","120","67"
"5988","120","347"
"5989","120","294"
"5990","120","356"
"5991","120","5"
"5992","120","219"
"5993","120","310"
"5994","120","300"
"5995","120","200"
"5996","120","221"
"5997","120","180"
"5998","120","358"
"5999","120","488"
"6000","120","325"
"6001","121","200"
"6002","121","118"
"6003","121","467"
"6004","121","183"
"6005","121","361"
"6006","121","317"
"6007","121","344"
"6008","121","146"
"6009","121","219"
"6010","121","166"
"6011","121","403"
"6012","121","152"
"6013","121","84"
"6014","121","110"
"6015","121","78"
"6016","121","21"
"6017","121","269"
"6018","121","223"
"6019","121","373"
"6020","121","470"
"6021","121","79"
"6022","121","154"
"6023","121","187"
"6024","121","430"
"6025","121","325"
"6026","121","492"
"6027","121","115"
"6028","121","22"
"6029","121","418"
"6030","121","171"
"6031","121","355"
"6032","121","347"
"6033","121","442"
"6034","121","480"
"6035","121","243"
"6036","121","110"
"6037","121","156"
"6038","121","105"
"6039","121","170"
"6040","121","325"
"6041","121","28"
"6042","121","17"
"6043","121","371"
"6044","121","341"
"6045","121","222"
"6046","121","468"
"6047","121","100"
"6048","121","145"
"6049","121","381"
"6050","121","282"
"6051","122","157"
"6052","122","393"
"6053","122","156"
"6054","122","39"
"6055","122","100"
"6056","122","454"
"6057","122","159"
"6058","122","302"
"6059","122","201"
"6060","122","167"
"6061","122","364"
"6062","122","417"
"6063","122","309"
"6064","122","469"
"6065","122","22"
"6066","122","498"
"6067","122","340"
"6068","122","455"
"6069","122","254"
"6070","122","139"
"6071","122","479"
"6072","122","420"
"6073","122","357"
"6074","122","32"
"6075","122","11"
"6076","122","378"
"6077","122","181"
"6078","122","79"
"6079","122","354"
"6080","122","69"
"6081","122","107"
"6082","122","274"
"6083","122","483"
"6084","122","454"
"6085","122","304"
"6086","122","103"
"6087","122","362"
"6088","122","216"
"6089","122","321"
"6090","122","376"
"6091","122","390"
"6092","122","326"
"6093","122","45"
"6094","122","461"
"6095","122","116"
"6096","122","289"
"6097","122","225"
"6098","122","39"
"6099","122","93"
"6100","122","245"
"6101","123","479"
"6102","123","110"
"6103","123","317"
"6104","123","178"
"6105","123","185"
"6106","123","193"
"6107","123","68"
"6108","123","93"
"6109","123","130"
"6110","123","220"
"6111","123","325"
"6112","123","144"
"6113","123","87"
"6114","123","454"
"6115","123","113"
"6116","123","289"
"6117","123","219"
"6118","123","308"
"6119","123","224"
"6120","123","242"
"6121","123","276"
"6122","123","302"
"6123","123","277"
"6124","123","112"
"6125","123","109"
"6126","123","493"
"6127","123","393"
"6128","123","315"
"6129","123","320"
"6130","123","88"
"6131","123","100"
"6132","123","44"
"6133","123","243"
"6134","123","69"
"6135","123","184"
"6136","123","252"
"6137","123","496"
"6138","123","102"
"6139","123","286"
"6140","123","395"
"6141","123","48"
"6142","123","136"
"6143","123","445"
"6144","123","327"
"6145","123","8"
"6146","123","26"
"6147","123","166"
"6148","123","95"
"6149","123","383"
"6150","123","254"
"6151","124","254"
"6152","124","58"
"6153","124","84"
"6154","124","256"
"6155","124","323"
"6156","124","128"
"6157","124","233"
"6158","124","88"
"6159","124","336"
"6160","124","142"
"6161","124","225"
"6162","124","193"
"6163","124","461"
"6164","124","274"
"6165","124","475"
"6166","124","259"
"6167","124","295"
"6168","124","171"
"6169","124","491"
"6170","124","208"
"6171","124","176"
"6172","124","372"
"6173","124","190"
"6174","124","146"
"6175","124","380"
